ListingKey,ListingCreationDate,Term,LoanStatus,ClosedDate,BorrowerAPR,BorrowerRate,ProsperScore,ListingCategory (numeric),BorrowerState,Occupation,EmploymentStatus,EmploymentStatusDuration,IsBorrowerHomeowner,CreditScoreRangeLower,CreditScoreRangeUpper,IncomeRange,IncomeVerifiable,StatedMonthlyIncome,LoanOriginalAmount,Recommendations,Investors
ACD234778791930995167F3,2010,36,Chargedoff,2011,0.2832,0.26,8,1,WI,Laborer,Full-time,265,True,680,699,"$25,000-49,999",True,3000,3000,0,154
83433512711754539B8C04F,2011,36,Completed,2013,0.18750999999999998,0.1656,6,1,MO,Other,Employed,89,True,640,659,"$50,000-74,999",True,4500,12000,0,53
E7E03470014284754E23807,2009,36,Completed,2012,0.14142000000000002,0.1201,9,7,WI,Other,Self-employed,114,True,760,779,"$75,000-99,999",False,6667,2500,0,46
E7ED3466873134349A78EDD,2009,36,Completed,2012,0.22338000000000002,0.201,9,1,CO,Computer Programmer,Full-time,40,True,680,699,"$50,000-74,999",True,6242,5000,0,206
E7EE35435316600334300C7,2012,36,Chargedoff,2012,0.35796999999999995,0.3177,1,15,NY,Medical Technician,Employed,8,False,760,779,"$25,000-49,999",True,2083,3000,0,9
E8053546625854131469815,2012,36,Completed,2012,0.33973000000000003,0.2999,1,1,MO,Professional,Employed,22,True,640,659,"$50,000-74,999",True,4375,4000,0,53
E81335026778062095A388E,2010,36,Completed,2012,0.38723,0.35,3,7,AR,Other,Full-time,97,True,660,679,"$50,000-74,999",True,4417,3400,0,52
96113479213119131ED2D07,2010,36,Completed,2011,0.28574,0.2625,7,5,CA,Other,Part-time,31,False,720,739,"$1-24,999",False,83,3500,0,161
75593481328244861F54A12,2010,36,Completed,2013,0.20204,0.165,8,5,WA,Nurse's Aide,Full-time,53,False,620,639,"$25,000-49,999",True,2333,1000,0,33
0EF33549789975857EF7256,2012,36,Completed,2014,0.33553,0.2958,6,20,NH,Other,Employed,38,False,660,679,"$50,000-74,999",True,5417,4000,0,28
0EF53490153244972664B02,2010,36,Chargedoff,2011,0.31053000000000003,0.275,8,1,MI,Other,Full-time,369,False,680,699,"$50,000-74,999",True,4500,3000,0,86
98A43540638490383FF6DD3,2012,36,Completed,2014,0.33973000000000003,0.2999,1,1,NV,Engineer - Electrical,Employed,51,False,660,679,"$75,000-99,999",True,7333,4000,0,8
9065350603731219685A7E6,2011,36,Chargedoff,2011,0.35643,0.3199,5,3,DE,Other,Employed,146,True,700,719,"$50,000-74,999",True,5833,7500,0,171
CCB73458759888534E259C6,2009,36,Completed,2012,0.1155,0.0945,9,1,CO,Engineer - Electrical,Full-time,28,True,800,819,"$100,000+",True,8591,8750,0,310
CCC63540416508084B386A5,2012,36,Chargedoff,2013,0.35796999999999995,0.3177,2,13,IL,Skilled Labor,Self-employed,44,True,740,759,"$50,000-74,999",False,5000,2000,0,34
967F3564792182870782E59,2012,36,Chargedoff,2013,0.35796999999999995,0.3177,5,15,WI,Skilled Labor,Employed,6,True,700,719,"$25,000-49,999",True,3597,4000,0,56
84CD350195098062648A6EF,2010,36,Completed,2013,0.23784,0.2,8,7,OR,Civil Service,Full-time,35,False,640,659,"$25,000-49,999",True,2380,1500,0,29
0E903523197698492A7081B,2011,36,Completed,2011,0.27466999999999997,0.2399,5,7,HI,Professional,Employed,26,False,660,679,"$50,000-74,999",True,4507,3500,0,52
0E9635725253362721CC0B9,2013,60,Completed,2013,0.25359,0.2284,6,1,CA,Other,Employed,192,False,660,679,"$75,000-99,999",True,7500,13000,0,218
0E9E35303451544355B6181,2011,36,Defaulted,2014,0.2951,0.2599,6,7,VA,Medical Technician,Employed,1,False,660,679,"$1-24,999",False,1917,2000,0,28
E7983539781437506B4E7CC,2012,36,Completed,2012,0.35796999999999995,0.3177,4,19,IL,Military Enlisted,Employed,53,False,680,699,"$25,000-49,999",True,2833,4000,0,33
E7A63484022509283D51CD4,2010,36,Completed,2011,0.37453000000000003,0.35,1,1,CA,Professional,Self-employed,48,False,700,719,"$100,000+",False,16520,7500,0,43
D8753497981743642A326E9,2010,36,Completed,2011,0.16252,0.13,5,7,IL,Doctor,Employed,4,True,740,759,"$25,000-49,999",True,3500,2000,0,153
D8873579156307206AF8C27,2013,36,Completed,2014,0.30285,0.2639,2,1,GA,Attorney,Employed,77,True,720,739,"$100,000+",True,17000,4000,0,1
AF6435507188374458A47D1,2012,36,Completed,2013,0.18316,0.1469,6,2,NC,Police Officer/Correction Officer,Employed,199,True,700,719,"$50,000-74,999",True,5833,5775,0,83
AF7D356553066851915CB8B,2012,12,Completed,2013,0.07371,0.0643,9,13,PA,Engineer - Electrical,Employed,39,False,720,739,"$50,000-74,999",True,5000,5000,0,74
88563511391030745209F0F,2011,36,Chargedoff,2012,0.2951,0.2599,7,2,AL,Food Service Management,Employed,96,True,660,679,"$75,000-99,999",True,7083,8700,0,173
8EE03565808289892A09FAC,2012,36,Chargedoff,2014,0.17754,0.1414,5,1,FL,Professional,Employed,124,True,720,739,"$100,000+",True,10417,21500,0,313
0F38353018357629650C17D,2011,12,Completed,2012,0.15077000000000002,0.0929,9,1,GA,Accountant/CPA,Full-time,221,True,840,859,"$100,000+",True,10917,2000,1,22
AC413475781021440015DEE,2010,36,Completed,2012,0.11295999999999999,0.092,8,7,NC,Nurse (RN),Part-time,127,True,760,779,"$25,000-49,999",False,2917,3500,0,108
90853558359236727037616,2012,36,Chargedoff,2013,0.35796999999999995,0.3177,4,1,OH,Other,Employed,59,False,700,719,"$25,000-49,999",True,3719,3500,0,31
909A34652412275837C39AB,2009,36,Completed,2011,0.13524,0.114,9,3,CA,Other,Self-employed,14,False,780,799,"$50,000-74,999",False,4167,4000,1,103
B7ED35539596334729D8B82,2012,36,Chargedoff,2013,0.35796999999999995,0.3177,6,1,CA,Other,Employed,35,False,640,659,"$25,000-49,999",True,3333,4000,0,26
8F1235388428715611A0813,2012,60,Completed,2013,0.31375,0.287,5,2,WI,Other,Employed,84,True,760,779,"$25,000-49,999",True,2513,5000,0,2
852D3559340685801969519,2012,36,Completed,2014,0.35796999999999995,0.3177,4,2,AR,Other,Not employed,16,True,740,759,Not employed,False,0,4000,0,37
624C35131797506701611E3,2011,36,Chargedoff,2013,0.2951,0.2599,6,1,IL,Postal Service,Employed,178,True,720,739,"$75,000-99,999",True,6250,13000,0,99
90AB3553311402056DCE472,2012,36,Chargedoff,2013,0.35796999999999995,0.3177,4,7,TN,Other,Employed,3,True,680,699,"$25,000-49,999",True,2917,3000,0,12
90AC352626508730800E3F1,2011,36,Completed,2011,0.08331000000000001,0.0799,10,7,NJ,Analyst,Employed,35,True,820,839,"$100,000+",True,12500,15000,0,345
90AF35450653803091BC367,2012,36,Completed,2012,0.35796999999999995,0.3177,3,3,NE,Construction,Self-employed,116,True,680,699,"$50,000-74,999",False,4167,4000,0,11
C5663525037873458C20524,2011,36,Completed,2012,0.34621,0.3099,3,7,CA,Sales - Retail,Full-time,71,False,680,699,"$25,000-49,999",True,2250,2000,0,14
8F3634796862221533B7426,2010,36,Completed,2013,0.09824,0.0948,8,1,CT,Analyst,Full-time,27,True,800,819,"$50,000-74,999",True,5917,14500,0,419
8F513503429583761C3DDC0,2010,36,Chargedoff,2011,0.0799,0.0765,10,1,CA,Other,Other,19,True,860,879,"$100,000+",True,9167,25000,0,268
8F523528311317529BF4132,2011,36,Completed,2012,0.35643,0.3199,4,3,SC,Other,Self-employed,35,False,700,719,"$75,000-99,999",False,7083,7500,1,117
8F6134736425715753F7BB5,2010,36,Completed,2013,0.24522,0.22,8,7,NY,Other,Retired,3,False,680,699,"$25,000-49,999",True,2292,1500,0,96
62513528632753249DD22C5,2011,36,Defaulted,2012,0.35643,0.3199,3,3,TX,Computer Programmer,Employed,56,False,700,719,"$50,000-74,999",True,5833,4000,0,62
625B347795063214952466D,2010,36,Completed,2012,0.37453000000000003,0.35,7,2,NY,Professional,Full-time,29,False,600,619,"$100,000+",True,11667,3300,1,64
625F34854785414483128E1,2010,36,Completed,2011,0.14637999999999998,0.125,8,2,OH,Retail Management,Full-time,185,True,760,779,"$50,000-74,999",True,4333,2700,0,137
626C35608753636186BD34F,2012,36,Chargedoff,2014,0.35796999999999995,0.3177,3,18,MO,Professional,Employed,314,False,680,699,"$75,000-99,999",True,6417,4000,0,61
627E35348069053341E9227,2011,36,Chargedoff,2013,0.34576999999999997,0.3058,5,3,SC,Construction,Employed,77,True,700,719,"$50,000-74,999",True,4767,7500,0,9
0F2235517399145450FCECB,2012,60,Completed,2013,0.28704,0.261,5,1,NY,Other,Self-employed,42,False,640,659,"$25,000-49,999",False,2917,13000,0,109
D80E3511714947253AB1496,2011,36,Completed,2012,0.2951,0.2599,6,1,TX,Police Officer/Correction Officer,Employed,146,False,640,659,"$50,000-74,999",True,5000,5992,0,114
D83034849387011944CF489,2010,36,Completed,2011,0.29181999999999997,0.2685,7,1,KS,Retail Management,Full-time,56,True,720,739,"$50,000-74,999",True,6167,8000,0,151
CDA63552701915377E94DC3,2012,36,Chargedoff,2013,0.27725,0.2389,3,20,MI,Social Worker,Employed,222,True,640,659,"$50,000-74,999",True,5333,5500,0,8
C76835236904684522757D3,2011,36,Completed,2012,0.30532,0.2699,5,7,CT,Military Enlisted,Employed,206,True,760,779,"$50,000-74,999",True,6000,3500,0,39
C76934816170993239BEA3F,2010,36,Completed,2013,0.37453000000000003,0.35,3,7,MI,Other,Retired,406,False,700,719,"$1-24,999",True,667,2400,0,46
B1463533806875537E157E9,2011,36,Chargedoff,2013,0.28974,0.2511,5,7,IL,Other,Not employed,2,False,720,739,Not employed,False,0,2000,0,10
B14F35341036726142BF36F,2011,36,Chargedoff,2013,0.35285,0.3127,5,7,NY,Other,Other,146,True,660,679,"$1-24,999",True,1833,4000,0,98
B1663561421394799C3EEC7,2012,36,Completed,2013,0.35796999999999995,0.3177,5,7,GA,Doctor,Employed,3,True,680,699,"$100,000+",True,15000,4000,0,70
8F643557903716761C1D17B,2012,36,Chargedoff,2013,0.27285,0.2346,6,7,OH,Professional,Employed,2,True,600,619,"$25,000-49,999",True,3333,4500,0,8
8F9D3468544034600C0A272,2009,36,Completed,2012,0.10845999999999999,0.105,8,7,AZ,Attorney,Full-time,26,True,840,859,"$100,000+",True,10417,12000,0,439
628D3466989559795AA0A46,2009,36,Completed,2012,0.12511,0.104,9,1,ID,Judge,Full-time,36,True,740,759,"$100,000+",True,8833,6000,0,206
62903592899816647F9854F,2013,60,Completed,2013,0.23318000000000003,0.2085,5,1,TX,Tradesman - Mechanic,Employed,292,True,700,719,"$25,000-49,999",True,3833,9000,0,1
62B034635380011331E9620,2009,36,Completed,2011,0.1241,0.103,8,2,MN,Skilled Labor,Full-time,112,True,780,799,"$25,000-49,999",True,2550,3500,0,132
82C03461119508513612EE3,2009,36,Completed,2011,0.28726,0.264,8,7,VA,Civil Service,Full-time,142,True,660,679,"$25,000-49,999",True,3792,2000,0,62
82C13551779394430567227,2012,36,Completed,2014,0.12427,0.0964,9,1,CA,Sales - Commission,Employed,55,True,740,759,"$100,000+",True,8333,4000,0,40
106B34706956354846F0E3E,2009,36,Completed,2012,0.12460999999999998,0.1035,9,3,NY,Other,Full-time,59,False,760,779,"$25,000-49,999",True,3083,5000,0,196
0F563510761422341857BC8,2011,60,Completed,2012,0.09816,0.096,10,1,VA,Professional,Employed,41,True,760,779,"$50,000-74,999",True,5833,12000,0,176
0F5D3543943468530537B6F,2012,12,Completed,2013,0.23554,0.1576,7,1,NY,Retail Management,Employed,33,False,660,679,"$50,000-74,999",True,5167,2400,0,46
86483541347916944C976BC,2012,36,Chargedoff,2013,0.35796999999999995,0.3177,3,1,FL,Other,Other,177,False,680,699,"$1-24,999",True,2000,4000,0,10
8496356311434271973456F,2012,12,Completed,2013,0.18192,0.1246,8,1,CA,Attorney,Employed,63,False,680,699,"$100,000+",True,9583,13000,0,211
B1723538839504166E69590,2012,36,Chargedoff,2013,0.35796999999999995,0.3177,4,7,PA,Other,Self-employed,146,False,700,719,"$1-24,999",False,1558,4000,0,1
CED7347960494277880D9F1,2010,36,Completed,2011,0.11295999999999999,0.092,9,7,VA,Analyst,Full-time,77,False,760,779,"$50,000-74,999",True,4333,2000,0,59
CEE03473643138208511C96,2010,36,Completed,2012,0.27305999999999997,0.25,9,1,GA,Engineer - Electrical,Full-time,72,True,660,679,"$50,000-74,999",True,5932,5700,0,154
8FA735423986548501EB676,2012,36,Defaulted,2013,0.35796999999999995,0.3177,4,1,OH,Analyst,Employed,157,False,660,679,"$100,000+",True,10417,3000,0,21
8FB23567271999804417088,2013,60,Completed,2013,0.3302,0.303,2,19,CA,Food Service,Employed,31,False,680,699,"$25,000-49,999",True,2461,2800,0,40
82D33504632516336298FA8,2011,36,Chargedoff,2012,0.30532,0.2699,7,3,NC,Other,Self-employed,107,False,720,739,"$50,000-74,999",False,5000,3000,0,44
82DC3579998147423F57269,2013,60,Completed,2014,0.20593000000000003,0.1819,6,1,PA,Executive,Employed,110,True,700,719,"$100,000+",True,33333,20000,0,88
82E33515291466501B5AEBD,2011,36,Completed,2011,0.124,0.1029,8,1,FL,Administrative Assistant,Employed,29,False,700,719,"$25,000-49,999",True,3083,2000,0,27
0F673492138120257088B83,2010,36,Completed,2012,0.08591,0.0825,10,1,MA,Professional,Employed,116,True,740,759,"$75,000-99,999",True,7917,10000,0,262
0F063530085035966836239,2011,36,Chargedoff,2013,0.202,0.1799,8,2,PA,Nurse's Aide,Employed,42,False,680,699,"$25,000-49,999",True,3167,11500,0,54
CECD3470069885351E0C852,2009,36,Chargedoff,2010,0.13473,0.1135,9,1,KS,Professional,Full-time,118,False,700,719,"$25,000-49,999",True,3500,3000,0,90
CED93499395743189DB25B4,2010,36,Completed,2013,0.29265,0.2575,6,7,MA,Attorney,Employed,117,False,760,779,"$75,000-99,999",True,6667,4000,1,93
D8C0354218183999616E301,2012,12,Completed,2013,0.28273000000000004,0.1837,6,13,AL,Computer Programmer,Employed,9,False,680,699,"$50,000-74,999",True,4550,3500,0,28
D8D23483664510419F853F4,2010,36,Completed,2013,0.39153000000000004,0.35,5,7,VA,Engineer - Electrical,Full-time,385,True,620,639,"$50,000-74,999",True,5833,1000,0,17
EA353483541863894B23328,2010,36,Completed,2013,0.28574,0.2625,7,7,PA,Sales - Retail,Full-time,136,True,660,679,"$75,000-99,999",True,6667,1999,0,60
8FC43577615494837CF4D5D,2013,60,Completed,2014,0.24281999999999998,0.2179,6,1,CA,Civil Service,Employed,381,False,660,679,"$50,000-74,999",True,5917,14000,0,1
8FD7348932197885827E5DF,2010,36,Completed,2011,0.2325,0.21,6,1,NY,Police Officer/Correction Officer,Full-time,24,True,760,779,"$50,000-74,999",True,4500,4000,0,145
6AE3355411702568325C366,2012,36,Completed,2013,0.24758000000000002,0.2099,7,7,CA,Other,Other,157,True,700,719,"$25,000-49,999",True,2673,4500,0,85
6B023540633584119CB56A7,2012,36,Completed,2013,0.35796999999999995,0.3177,2,1,TX,Other,Employed,21,True,680,699,"$1-24,999",True,1667,2000,0,1
6B1935419695878345CD4F5,2012,60,Chargedoff,2012,0.27246,0.2468,7,6,PA,Skilled Labor,Employed,8,False,640,659,"$25,000-49,999",True,2083,4000,0,88
0F1C354229068961012EB2F,2012,36,Completed,2012,0.35796999999999995,0.3177,4,18,WI,Other,Employed,377,True,760,779,"$75,000-99,999",True,7417,4000,0,18
0E853462162413100D7FF4F,2009,36,Completed,2012,0.2325,0.21,8,3,IL,Other,Retired,81,False,660,679,"$25,000-49,999",True,2250,2500,0,154
0E85351225597661795A2D2,2011,36,Completed,2012,0.06888,0.0655,10,7,WI,Engineer - Chemical,Employed,15,True,840,859,"$100,000+",True,10583,7000,0,126
0E9135531636039437A70C9,2012,60,Completed,2012,0.30111,0.2747,7,7,NJ,Truck Driver,Employed,210,False,720,739,"$25,000-49,999",True,2917,14000,0,82
0E973500805524012222F82,2010,36,Completed,2011,0.39153000000000004,0.35,3,7,MD,Other,Full-time,42,True,640,659,"$25,000-49,999",True,3667,1500,0,34
CEFB348595005655586C2F0,2010,36,Completed,2013,0.37453000000000003,0.35,5,7,WA,Other,Full-time,24,False,640,659,"$25,000-49,999",True,3000,5000,0,128
CC7435534605664609B06F8,2012,60,Completed,2013,0.31344,0.2867,7,13,CA,Retail Management,Employed,154,True,660,679,"$75,000-99,999",True,6417,2000,0,27
D8F5351505959784275BB27,2011,36,Defaulted,2012,0.1716,0.1499,8,7,NV,Doctor,Employed,30,True,720,739,"$100,000+",True,15000,2500,0,29
90C13560027045195F11622,2012,60,Completed,2013,0.28848,0.2624,5,3,IL,Accountant/CPA,Employed,53,True,780,799,"$25,000-49,999",True,2917,15000,0,103
8FF33538053339059F7C5FD,2012,36,Completed,2013,0.35796999999999995,0.3177,5,19,NY,Administrative Assistant,Employed,17,False,680,699,"$50,000-74,999",True,4667,3000,0,2
931D346386440458957BA1B,2009,36,Completed,2009,0.22286999999999998,0.2005,9,7,NV,Computer Programmer,Full-time,31,False,680,699,"$50,000-74,999",True,5512,6000,0,181
759E35302916688610DC9F1,2011,36,Completed,2013,0.18750999999999998,0.1656,6,1,WA,Nurse (RN),Employed,9,False,680,699,"$25,000-49,999",True,3000,3500,0,43
759E3554280453670D72ECB,2012,60,Completed,2013,0.14340999999999998,0.1208,9,1,IL,Nurse (RN),Employed,33,True,800,819,"$50,000-74,999",True,4819,25000,0,284
75A83565699678314CC5FD1,2012,36,Chargedoff,2013,0.35796999999999995,0.3177,4,13,TN,Laborer,Self-employed,216,False,660,679,"$1-24,999",False,1556,2000,0,26
75BC3462263759000DBA174,2009,36,Completed,2010,0.28675,0.2635,7,7,OK,Accountant/CPA,Full-time,99,False,660,679,"$25,000-49,999",True,3517,3000,0,139
0EA03502993923584F4001E,2010,12,Completed,2011,0.07942,0.07,10,1,CA,Civil Service,Employed,40,False,740,759,"$25,000-49,999",True,3347,3000,0,52
0D4935317048410709CE1D1,2011,36,Completed,2012,0.29486,0.2561,7,2,CT,Investor,Employed,33,True,720,739,"$100,000+",True,41667,10000,0,4
0D5A3478256079742C60EB8,2010,36,Completed,2013,0.11295999999999999,0.092,9,1,NE,Clerical,Full-time,23,False,720,739,"$25,000-49,999",True,2083,3000,0,133
0D5B35135883492551E563C,2011,36,Completed,2012,0.27466999999999997,0.2399,5,1,GA,Other,Not employed,194,False,660,679,Not employed,False,0,9500,0,130
CC803484923735470178DF0,2010,36,Completed,2011,0.32897,0.289,7,7,NY,Laborer,Full-time,261,False,600,619,"$50,000-74,999",True,5250,1000,0,44
CF033493585950336648CBD,2010,36,Completed,2013,0.41355,0.35,4,1,GA,Engineer - Mechanical,Employed,24,False,640,659,"$50,000-74,999",False,5500,1000,0,26
CF033579078371263AB6757,2013,36,Completed,2013,0.14348,0.1153,8,2,GA,Teacher,Employed,117,True,720,739,"$50,000-74,999",True,5000,2000,0,25
84BE35578869168885CEDEA,2012,36,Completed,2013,0.31012,0.271,3,2,AZ,Other,Other,352,True,700,719,"$25,000-49,999",False,3950,4000,0,62
84BE3566479655405EBC4A0,2012,60,Defaulted,2014,0.33709,0.3097,1,3,CO,Other,Self-employed,10,True,680,699,"$25,000-49,999",False,2917,4000,0,42
B9F83562886074714575D4C,2012,36,Chargedoff,2014,0.19645,0.1599,9,1,WA,Professional,Employed,178,True,680,699,"$75,000-99,999",True,6583,15000,0,240
BA063531137736694176803,2011,36,Chargedoff,2012,0.35643,0.3199,2,1,CA,Other,Employed,152,True,700,719,"$75,000-99,999",True,7917,4000,0,52
C7743510212408213677199,2011,36,Completed,2011,0.35643,0.3199,4,7,CA,Military Officer,Employed,134,True,680,699,"$50,000-74,999",True,5750,4000,0,35
C7A135511625511782C4150,2012,36,Completed,2013,0.12427,0.0964,8,6,NE,Computer Programmer,Employed,63,True,660,679,"$75,000-99,999",True,7750,11000,0,171
93423506339529837887DC2,2011,36,Completed,2014,0.15134,0.1299,8,6,CA,Computer Programmer,Employed,29,False,720,739,"$100,000+",True,8750,10000,0,218
9021355754308836385648E,2012,36,Completed,2013,0.17754,0.1414,5,1,MI,Professional,Employed,76,True,720,739,"$100,000+",True,10833,13000,0,211
75CD3472228242079AD568F,2009,36,Completed,2012,0.31769000000000003,0.294,6,1,LA,Other,Full-time,29,True,740,759,"$50,000-74,999",True,4167,10000,0,88
92A93548382135452854907,2012,60,Chargedoff,2013,0.31375,0.287,5,1,NY,Other,Employed,35,False,740,759,"$1-24,999",True,1261,10000,0,71
0D813528669270978CC058F,2011,36,Completed,2012,0.202,0.1799,8,7,MO,Accountant/CPA,Employed,14,False,680,699,"$25,000-49,999",True,3917,7000,0,94
0F233559663688576D2232B,2012,60,Completed,2013,0.27554,0.2498,7,1,FL,Civil Service,Employed,275,True,720,739,"$75,000-99,999",True,7083,15500,0,119
84C93574037043633C226AB,2013,60,Completed,2013,0.14965,0.1269,8,1,NC,Other,Employed,166,False,800,819,"$50,000-74,999",True,6020,25000,0,1
C7BD3542878340401125301,2012,36,Completed,2012,0.21372,0.1768,8,1,FL,Accountant/CPA,Employed,52,False,700,719,"$50,000-74,999",True,4400,3000,0,63
B1853554263221435B2A3A7,2012,36,Chargedoff,2013,0.17754,0.1414,5,7,PA,Construction,Self-employed,463,True,760,779,"$100,000+",False,11667,15000,0,229
90633578367008239DB4236,2013,60,Chargedoff,2014,0.3304,0.3032,2,2,MI,Professional,Employed,18,False,620,639,"$25,000-49,999",True,3333,4000,0,1
859F35327632855863EA002,2011,36,Defaulted,2012,0.29486,0.2561,7,7,NJ,Laborer,Employed,22,False,700,719,"$1-24,999",True,1333,2000,0,34
85AB3567644207778FD1CC4,2013,12,Completed,2014,0.18192,0.1246,6,13,CA,Computer Programmer,Employed,66,False,720,739,"$50,000-74,999",True,5750,3000,0,74
0F2A3488662612409F799E8,2010,36,Completed,2013,0.11295999999999999,0.092,9,7,GA,Attorney,Full-time,28,True,700,719,"$100,000+",True,8833,3000,0,85
104F352495430785372800B,2011,36,Completed,2013,0.22361999999999999,0.1899,6,7,OR,Other,Retired,25,True,720,739,"$50,000-74,999",True,4667,2000,0,31
10763594617783013EA025A,2013,36,Completed,2014,0.10038,0.0869,11,1,TN,Professional,Employed,63,True,720,739,"$100,000+",True,10333,20000,0,137
86A835642063578550570E4,2012,12,Completed,2013,0.31134,0.232,6,1,VA,Military Enlisted,Employed,261,False,680,699,"$75,000-99,999",True,7000,10000,0,198
9BF034579982075983F80DB,2009,36,Completed,2012,0.2021,0.18,9,7,CA,Accountant/CPA,Full-time,23,True,680,699,"$100,000+",True,8333,5000,0,125
9BF33559093099097754557,2012,60,Completed,2014,0.14340999999999998,0.1208,8,1,MD,Computer Programmer,Employed,49,True,780,799,"$100,000+",True,11450,7000,0,37
9BFA35433350342813EA049,2012,36,Completed,2013,0.22455999999999998,0.1874,4,1,OK,Biologist,Employed,99,False,680,699,"$50,000-74,999",True,5375,3600,0,62
B1AA3591913906711962FBE,2013,60,Completed,2013,0.30337,0.2769,3,1,MI,Clerical,Employed,28,False,680,699,"$25,000-49,999",True,2917,10000,0,152
906635008279462637DE133,2010,36,Completed,2013,0.17069,0.149,8,2,HI,Sales - Commission,Full-time,388,True,780,799,"$25,000-49,999",True,3750,5000,0,112
906D3530476712867257FEA,2011,36,Defaulted,2012,0.35131999999999997,0.3149,5,3,CA,Professional,Employed,87,False,680,699,"$75,000-99,999",True,7083,7500,0,19
96A33509142601440D02360,2011,36,Chargedoff,2011,0.2951,0.2599,7,1,CA,Sales - Retail,Employed,53,False,720,739,"$75,000-99,999",True,7896,7500,0,109
96A33524496463920ECEC3B,2011,36,Completed,2013,0.35131999999999997,0.3149,5,2,IL,Other,Employed,83,True,660,679,"$25,000-49,999",True,3417,3500,0,49
85C13518344469115604B56,2011,60,Chargedoff,2012,0.16289,0.149,9,1,MI,Laborer,Employed,293,True,760,779,"$25,000-49,999",True,3000,10000,0,161
851C3472559305807991FDF,2010,36,Completed,2013,0.23301,0.2105,9,7,NJ,Other,Full-time,160,False,660,679,"$75,000-99,999",True,8000,7500,0,265
108835351765720484B2255,2012,36,Completed,2013,0.28974,0.2511,6,1,SD,Other,Employed,51,False,660,679,"$25,000-49,999",True,2917,2000,0,48
0F723564480293794A132E9,2012,36,Completed,2013,0.35796999999999995,0.3177,4,2,TX,Professional,Employed,123,True,660,679,"$100,000+",True,11667,4000,0,44
0F8B3515113816376A0385C,2011,60,Chargedoff,2013,0.12211,0.1199,9,7,PA,Professional,Employed,0,True,800,819,"$50,000-74,999",True,6000,15000,0,229
91B934802781423998355EE,2010,36,Completed,2013,0.11295999999999999,0.092,9,1,CA,Skilled Labor,Full-time,74,True,700,719,"$50,000-74,999",True,5167,3000,0,135
91CB357756475049243AD73,2013,36,Completed,2013,0.19236,0.1559,5,2,IL,Other,Employed,314,True,740,759,"$100,000+",True,9167,9000,0,1
91E33554744500439B859E9,2012,60,Completed,2013,0.15936,0.1364,10,1,MD,Professional,Employed,1,True,720,739,"$75,000-99,999",True,6500,4000,0,70
EA623467677786916EBA487,2009,36,Completed,2012,0.18133,0.1595,9,7,IL,Other,Full-time,62,True,600,619,"$50,000-74,999",True,4250,2000,0,14
96ED35767424496018C9753,2013,36,Defaulted,2013,0.26528,0.2272,3,1,AR,Other,Employed,392,True,700,719,"$25,000-49,999",True,3348,4000,0,1
96F135434102716286A6123,2012,36,Chargedoff,2014,0.35796999999999995,0.3177,4,6,CO,Nurse's Aide,Employed,34,False,680,699,"$25,000-49,999",True,2667,4000,0,52
7E5F352236382161607EDAC,2011,36,Completed,2013,0.34621,0.3099,5,1,KY,Executive,Full-time,42,True,640,659,"$50,000-74,999",True,5792,2000,0,17
0F983482585836857B06ADF,2010,36,Completed,2012,0.17018,0.1485,8,1,NC,Other,Full-time,92,True,760,779,"$25,000-49,999",True,2302,8000,0,244
0F993460282275688BDB564,2009,36,Chargedoff,2012,0.37453000000000003,0.35,6,5,MI,Other,Full-time,53,False,660,679,"$50,000-74,999",True,5833,2100,0,33
0FA13508054455950A6A6BE,2011,36,Chargedoff,2011,0.30532,0.2699,6,1,CA,Other,Employed,90,True,720,739,"$75,000-99,999",True,6500,7500,0,102
0F123568751802413815070,2013,36,Completed,2014,0.20052999999999999,0.1639,6,1,CA,Police Officer/Correction Officer,Employed,78,True,740,759,"$75,000-99,999",True,7667,10500,0,190
0F1F351782096838839F189,2011,12,Completed,2012,0.35843,0.2669,5,7,FL,Professional,Employed,108,False,620,639,"$75,000-99,999",True,6500,4000,0,54
CC9F347600308295797AF77,2010,36,Completed,2012,0.37453000000000003,0.35,5,1,TN,Professional,Full-time,48,True,680,699,"$75,000-99,999",True,6333,3000,0,90
91E93512841706933446F61,2011,36,Completed,2013,0.25424,0.2199,5,1,CA,Professional,Employed,102,True,720,739,"$100,000+",True,10167,10000,0,115
EA663504157595271145F88,2010,36,Chargedoff,2013,0.31308,0.2775,7,7,NY,Civil Service,Full-time,42,True,740,759,"$25,000-49,999",True,3750,4000,1,14
EA6D3511058738049DD75A6,2011,36,Chargedoff,2012,0.35643,0.3199,4,3,NC,Other,Self-employed,10,True,740,759,"$25,000-49,999",False,3522,5000,0,35
EA713506464714109BAF982,2011,36,Completed,2014,0.23383,0.1999,8,6,FL,Professional,Employed,96,False,700,719,"$25,000-49,999",True,2833,4500,0,91
96F635410623564132E1572,2012,60,Chargedoff,2013,0.27246,0.2468,6,6,WI,Sales - Retail,Employed,55,False,720,739,"$25,000-49,999",True,3500,12000,0,164
8A8E3560057208308C76864,2012,36,Completed,2013,0.2706,0.2324,2,1,AZ,Other,Employed,15,True,660,679,"$75,000-99,999",True,7750,3000,0,45
8AAC347611896239729ACC9,2010,36,Completed,2012,0.13119,0.11,9,1,AZ,Other,Not employed,26,True,720,739,Not employed,False,0,1770,0,98
